GeneID	GeneName	Chromosome	Start	End	Strand	Biotype
ENSG00000232369	RP5-882O7.4	1	44988234	44988725	-	processed_pseudogene
ENSG00000268949	MRPS17P1	1	44988705	44991834	-	processed_pseudogene
ENSG00000126107	HECTD3	1	45002540	45011329	-	protein_coding
ENSG00000126088	UROD	1	45012147	45015575	+	protein_coding
ENSG00000162415	ZSWIM5	1	45016399	45306209	-	protein_coding
ENSG00000234315	OSTCP5	1	45069977	45070429	-	processed_pseudogene
ENSG00000221707	AL592294.1	1	45232218	45232307	-	miRNA
ENSG00000281912	LINC01144	1	45303910	45305619	+	lincRNA
ENSG00000186603	HPDL	1	45326905	45328533	+	protein_coding
ENSG00000132781	MUTYH	1	45329163	45340470	-	protein_coding
ENSG00000132773	TOE1	1	45339670	45343975	+	protein_coding
ENSG00000070759	TESK2	1	45343883	45491166	-	protein_coding
ENSG00000236872	RP11-291L19.1	1	45415020	45415344	+	processed_pseudogene
ENSG00000280670	CCDC163P	1	45493866	45500079	-	protein_coding
ENSG00000132763	MMACHC	1	45500053	45513382	+	protein_coding
ENSG00000117450	PRDX1	1	45511036	45523047	-	protein_coding
ENSG00000234379	HMGB1P48	1	45530927	45532139	+	unprocessed_pseudogene
ENSG00000117448	AKR1A1	1	45550543	45570049	+	protein_coding
ENSG00000281133	AL355480.3	1	45580892	45580996	-	pseudogene
ENSG00000280836	AL355480.1	1	45581219	45581321	-	pseudogene
ENSG00000132780	NASP	1	45583846	45618904	+	protein_coding
ENSG00000281112	AL355480.2	1	45592722	45592814	-	pseudogene
ENSG00000281825	AL355480.4	1	45605657	45605730	-	pseudogene
ENSG00000159588	CCDC17	1	45620044	45624057	-	protein_coding
ENSG00000159592	GPBP1L1	1	45627304	45688113	-	protein_coding
ENSG00000225447	RPS15AP10	1	45645816	45646197	-	processed_pseudogene
ENSG00000234329	RP11-767N6.2	1	45651039	45651826	-	processed_pseudogene
ENSG00000159596	TMEM69	1	45687214	45694443	+	protein_coding
ENSG00000197429	IPP	1	45694324	45750650	-	protein_coding
ENSG00000230896	RP11-767N6.7	1	45694684	45697075	-	sense_intronic
ENSG00000236111	RP11-630I5.1	1	45781277	45781957	+	processed_pseudogene
ENSG00000086015	MAST2	1	45786987	46036124	+	protein_coding
ENSG00000232467	TMA16P2	1	45846994	45847594	-	processed_pseudogene
ENSG00000117461	PIK3R3	1	46040140	46133036	-	protein_coding
ENSG00000278139	PIK3R3	1	46043661	46176488	-	protein_coding
ENSG00000226957	RP4-533D7.4	1	46046818	46048368	+	antisense
ENSG00000233114	RP4-533D7.3	1	46104950	46105175	+	processed_pseudogene
ENSG00000227857	RP4-533D7.5	1	46134531	46139081	+	antisense
ENSG00000117472	TSPAN1	1	46175073	46185958	+	protein_coding
ENSG00000250719	RP11-322N21.2	1	46175486	46176478	-	protein_coding
ENSG00000281129	AL672043.1	1	46178715	46178821	-	miRNA
ENSG00000085998	POMGNT1	1	46188682	46220305	-	protein_coding
ENSG00000171357	LURAP1	1	46203334	46221261	+	protein_coding
ENSG00000085999	RAD54L	1	46247688	46278473	+	protein_coding
ENSG00000132128	LRRC41	1	46261196	46303608	-	protein_coding
ENSG00000173660	UQCRH	1	46303631	46316776	+	protein_coding
ENSG00000117481	NSUN4	1	46340177	46365152	+	protein_coding
ENSG00000225779	RP4-603I14.3	1	46370586	46370955	+	processed_pseudogene
ENSG00000117480	FAAH	1	46394265	46413848	+	protein_coding
ENSG00000232022	FAAHP1	1	46432129	46482493	+	transcribed_unprocessed_pseudogene
ENSG00000273854	AL137797.1	1	46435525	46435607	-	miRNA
ENSG00000224863	LINC01398	1	46446673	46451281	-	processed_transcript
ENSG00000197587	DMBX1	1	46506996	46514226	+	protein_coding
ENSG00000282881	RP11-49P4.7	1	46532166	46533614	-	protein_coding
ENSG00000269956	MKNK1-AS1	1	46538696	46570255	+	antisense
ENSG00000162456	KNCN	1	46545644	46551527	-	protein_coding
ENSG00000079277	MKNK1	1	46557408	46616843	-	protein_coding
ENSG00000142961	MOB3C	1	46607715	46616891	-	protein_coding
ENSG00000123472	ATPAF1	1	46632737	46673867	-	protein_coding
ENSG00000233647	NENFP1	1	46665910	46666375	-	processed_pseudogene
ENSG00000186118	TEX38	1	46668855	46673594	+	protein_coding
ENSG00000228237	EFCAB14-AS1	1	46674036	46692098	+	antisense
ENSG00000159658	EFCAB14	1	46675159	46719064	-	protein_coding
ENSG00000236476	RP11-8J9.5	1	46742329	46743133	+	processed_pseudogene
ENSG00000142973	CYP4B1	1	46757838	46819413	+	protein_coding
ENSG00000154198	CYP4Z2P	1	46843095	46900437	-	transcribed_unprocessed_pseudogene
ENSG00000238145	RP11-346M5.1	1	46891639	46892830	+	processed_pseudogene
ENSG00000187048	CYP4A11	1	46929177	46941484	-	protein_coding
ENSG00000259832	CYP4A26P	1	46967679	46967874	-	unprocessed_pseudogene
ENSG00000261196	CYP4A43P	1	46994382	46994502	-	unprocessed_pseudogene
ENSG00000261593	CYP4A27P	1	47000898	47001087	-	unprocessed_pseudogene
ENSG00000261290	CYP4A44P	1	47002995	47003148	-	unprocessed_pseudogene
ENSG00000186377	CYP4X1	1	47023568	47050751	+	protein_coding
ENSG00000186160	CYP4Z1	1	47067488	47118319	+	protein_coding
ENSG00000225154	RP11-184J23.2	1	47074778	47075979	-	processed_pseudogene
ENSG00000225506	CYP4A22-AS1	1	47096653	47179271	-	lincRNA
ENSG00000162365	CYP4A22	1	47137435	47149741	+	protein_coding
ENSG00000225514	MTND1P34	1	47164510	47165920	-	transcribed_processed_pseudogene
ENSG00000224805	LINC00853	1	47179250	47180339	+	antisense
ENSG00000162366	PDZK1IP1	1	47183593	47191044	-	protein_coding
ENSG00000162367	TAL1	1	47216290	47232220	-	protein_coding
ENSG00000226252	RP1-18D14.7	1	47225797	47230750	+	antisense
ENSG00000123473	STIL	1	47250139	47314147	-	protein_coding
ENSG00000162368	CMPK1	1	47333797	47378839	+	protein_coding
ENSG00000225762	LINC01389	1	47380928	47408477	-	antisense
ENSG00000186790	FOXE3	1	47416072	47418052	+	protein_coding
ENSG00000237424	FOXD2-AS1	1	47432133	47434641	-	antisense
ENSG00000186564	FOXD2	1	47436017	47440691	+	protein_coding
ENSG00000271355	RP4-666O22.3	1	47483698	47484162	-	processed_pseudogene
ENSG00000229554	RPL21P24	1	47497894	47498341	-	processed_pseudogene
ENSG00000221346	AL356458.1	1	47502504	47502639	+	miRNA
ENSG00000227883	ATP6V0E1P4	1	47550196	47550753	+	processed_pseudogene
ENSG00000221447	AL591415.1	1	47621093	47621177	-	miRNA
ENSG00000227947	RP11-543D5.1	1	47688463	47703383	+	lincRNA
ENSG00000269113	TRABD2B	1	47760528	47996895	-	protein_coding
ENSG00000223814	RP11-543D5.2	1	47761132	47765547	-	lincRNA
ENSG00000225028	RP11-330M19.1	1	47818066	47820237	+	lincRNA
ENSG00000226133	RP4-683M8.2	1	48050659	48091736	+	lincRNA
ENSG00000231413	RP11-193P11.3	1	48078787	48082196	-	lincRNA
ENSG00000237180	CYP46A4P	1	48089368	48089634	+	processed_pseudogene
ENSG00000242267	SKINTL	1	48096092	48182428	-	unitary_pseudogene
ENSG00000279096	AL356289.1	1	48102068	48104707	+	protein_coding
ENSG00000223720	RP5-1024N4.2	1	48172972	48206857	+	lincRNA
ENSG00000117834	SLC5A9	1	48222685	48248644	+	protein_coding
ENSG00000272491	RP5-1024N4.4	1	48227888	48229561	-	antisense
ENSG00000279214	RP5-1024N4.5	1	48262230	48263179	-	TEC
ENSG00000132122	SPATA6	1	48295372	48472208	-	protein_coding
ENSG00000224986	PPP1R8P1	1	48325080	48326123	-	processed_pseudogene
ENSG00000206700	RNU6-723P	1	48344209	48344315	+	snRNA
ENSG00000235105	RP11-329A14.1	1	48435967	48437223	+	processed_pseudogene
ENSG00000223175	RNU4-61P	1	48447936	48448042	+	snRNA
ENSG00000232514	RP11-329A14.2	1	48497263	48497736	-	processed_pseudogene
ENSG00000186094	AGBL4	1	48532855	50023913	-	protein_coding
ENSG00000162373	BEND5	1	48727523	48776969	-	protein_coding
ENSG00000229846	RP11-141A19.1	1	49048316	49187585	+	antisense
ENSG00000230114	RP11-141A19.2	1	49257411	49269285	+	antisense
ENSG00000225623	AGBL4-IT1	1	49374201	49472085	-	sense_intronic
ENSG00000237478	RP5-926E3.1	1	49691262	49691523	-	processed_pseudogene
ENSG00000215887	ZNF859P	1	49841821	49846400	+	unprocessed_pseudogene
ENSG00000221746	AL645730.1	1	49982215	49982295	+	miRNA
ENSG00000279324	RP11-93G23.2	1	49994318	49996218	+	TEC
ENSG00000233595	MTND2P29	1	50017092	50017503	+	processed_pseudogene
ENSG00000162374	ELAVL4	1	50048014	50203786	+	protein_coding
ENSG00000230828	RP11-492I2.1	1	50114937	50115282	+	processed_pseudogene
ENSG00000237337	RP11-567C20.2	1	50174306	50175868	-	antisense
ENSG00000233407	RP11-567C20.3	1	50206084	50223127	-	antisense
ENSG00000234080	RP11-183G22.1	1	50326131	50327007	+	processed_pseudogene
ENSG00000229316	HMGB1P45	1	50398825	50399773	-	processed_pseudogene
ENSG00000225671	FCF1P6	1	50405430	50406024	-	processed_pseudogene
ENSG00000142700	DMRTA2	1	50417550	50423500	-	protein_coding
ENSG00000185104	FAF1	1	50437028	50960263	-	protein_coding
ENSG00000225767	RP5-850O15.3	1	50461469	50471150	+	antisense
ENSG00000280887	Y_RNA	1	50499758	50499857	-	misc_RNA
ENSG00000207194	RNU6-1026P	1	50582404	50582511	+	snRNA
ENSG00000230585	PHBP12	1	50780340	50781150	+	processed_pseudogene
ENSG00000237130	MRPS6P2	1	50846468	50846837	+	processed_pseudogene
ENSG00000123080	CDKN2C	1	50960745	50974633	+	protein_coding
ENSG00000265538	MIR4421	1	51059837	51059905	+	miRNA
ENSG00000275816	MIR6500	1	51060018	51060103	+	miRNA
ENSG00000204006	C1orf185	1	51102234	51148086	+	protein_coding
ENSG00000200262	Y_RNA	1	51107222	51107331	+	misc_RNA
ENSG00000213478	CFL1P2	1	51157788	51158471	-	processed_pseudogene
ENSG00000239101	AL162430.1	1	51188463	51188551	+	miRNA
ENSG00000203356	LINC01562	1	51195095	51235096	-	lincRNA
ENSG00000123091	RNF11	1	51236271	51273455	+	protein_coding
ENSG00000233406	RP11-296A18.5	1	51250603	51251472	-	processed_pseudogene
ENSG00000236434	RP11-296A18.6	1	51264916	51266074	-	antisense
ENSG00000085831	TTC39A	1	51287258	51345116	-	protein_coding
ENSG00000261664	TTC39A-AS1	1	51329654	51335324	+	antisense
ENSG00000085832	EPS15	1	51354263	51519328	-	protein_coding
ENSG00000232027	RP11-275F13.3	1	51372270	51373224	+	processed_pseudogene
ENSG00000206595	RNU6-877P	1	51382308	51382414	+	snRNA
ENSG00000238140	RP11-253A20.1	1	51461721	51463416	+	antisense
ENSG00000227070	RP11-191G24.1	1	51518309	51561629	+	antisense
ENSG00000252032	RNU6-1281P	1	51538625	51538729	-	snRNA
ENSG00000227742	CALR4P	1	51561866	51594897	-	unitary_pseudogene
ENSG00000117859	OSBPL9	1	51577179	51798427	+	protein_coding
ENSG00000236973	GAPDHP51	1	51707138	51708137	-	processed_pseudogene
ENSG00000232846	SLC25A6P3	1	51709062	51709940	+	processed_pseudogene
ENSG00000212624	SNORA26	1	51724775	51724896	-	snoRNA
ENSG00000078618	NRDC	1	51789191	51878937	-	protein_coding
ENSG00000266993	RP4-657D16.3	1	51793934	51799154	+	antisense
ENSG00000272175	RP4-657D16.6	1	51801028	51801307	+	antisense
ENSG00000212076	MIR761	1	51836341	51836410	-	miRNA
ENSG00000230604	TSEN15P2	1	51859778	51860135	+	processed_pseudogene
ENSG00000280742	AL589663.1	1	51900920	51900971	-	miRNA
ENSG00000169213	RAB3B	1	51907956	51990764	-	protein_coding
ENSG00000200839	RNA5SP48	1	51973410	51973535	+	rRNA
ENSG00000229032	RP11-91A18.1	1	51980473	51980814	+	processed_pseudogene
ENSG00000264613	RN7SL290P	1	51995740	51996039	+	misc_RNA
ENSG00000117862	TXNDC12	1	52020131	52056171	-	protein_coding
ENSG00000198841	KTI12	1	52032103	52033816	-	protein_coding
ENSG00000223390	RP11-91A18.4	1	52033391	52044279	+	antisense
ENSG00000228369	TXNDC12-AS1	1	52050918	52052683	+	antisense
ENSG00000134717	BTF3L4	1	52056125	52090716	+	protein_coding
ENSG00000157077	ZFYVE9	1	52142094	52346686	+	protein_coding
ENSG00000241745	RN7SL788P	1	52150104	52150419	+	misc_RNA
ENSG00000281172	AL139156.1	1	52150329	52150412	+	miRNA
ENSG00000228407	RP4-800M22.1	1	52160261	52160600	-	processed_pseudogene
ENSG00000223429	RP4-800M22.2	1	52162186	52163026	-	processed_pseudogene
ENSG00000224255	PDCL3P6	1	52179848	52180553	+	processed_pseudogene
ENSG00000236004	RP4-800M22.4	1	52189916	52190309	-	processed_pseudogene
ENSG00000237663	DNAJC19P7	1	52252062	52252773	-	processed_pseudogene
ENSG00000213735	ANAPC10P1	1	52253621	52254176	+	processed_pseudogene
ENSG00000154222	CC2D1B	1	52345723	52366193	-	protein_coding
ENSG00000272100	RP11-155O18.6	1	52353487	52353877	+	antisense
ENSG00000224680	PLA2G12AP1	1	52368677	52369244	+	processed_pseudogene
ENSG00000085840	ORC1	1	52372829	52404459	-	protein_coding
ENSG00000134748	PRPF38A	1	52404564	52420839	+	protein_coding
ENSG00000134744	ZCCHC11	1	52408282	52553487	-	protein_coding
ENSG00000272371	RP11-25O10.2	1	52554818	52555273	+	lincRNA
ENSG00000236290	EEF1GP7	1	52573114	52573816	+	processed_pseudogene
ENSG00000116157	GPX7	1	52602372	52609051	+	protein_coding
ENSG00000182183	FAM159A	1	52633344	52669683	+	protein_coding
ENSG00000162377	COA7	1	52684451	52698366	-	protein_coding
ENSG00000233664	NDUFS5P3	1	52709122	52709442	+	processed_pseudogene
ENSG00000239640	RN7SL62P	1	52714399	52714695	+	misc_RNA
ENSG00000162378	ZYG11B	1	52726467	52827342	+	protein_coding
ENSG00000252018	RNU2-30P	1	52754322	52754462	+	snRNA
ENSG00000228929	RPS13P2	1	52772194	52772648	-	processed_pseudogene
ENSG00000206627	RNU6-969P	1	52805108	52805212	-	snRNA
ENSG00000203995	ZYG11A	1	52842511	52894998	+	protein_coding
ENSG00000242391	RP4-631H13.2	1	52881216	52881730	-	antisense
ENSG00000121310	ECHDC2	1	52895910	52927212	-	protein_coding
ENSG00000230953	RP4-631H13.6	1	52920422	52920596	+	processed_pseudogene
ENSG00000231866	RP4-631H13.4	1	52925249	52925423	-	processed_pseudogene
ENSG00000116171	SCP2	1	52927229	53051703	+	protein_coding
ENSG00000264834	MIR1273F	1	52928674	52928772	+	miRNA
ENSG00000266188	MIR5095	1	52934930	52935017	+	miRNA
ENSG00000265815	MIR1273G	1	52940314	52940413	+	miRNA
ENSG00000237279	RP4-631H13.5	1	52943536	52943930	-	processed_pseudogene
ENSG00000236360	RP11-334A14.2	1	52993201	52993702	-	processed_pseudogene
ENSG00000226147	TUBBP10	1	52994726	52996026	+	processed_pseudogene
ENSG00000279054	AL445183.1	1	53053624	53054949	-	protein_coding
ENSG00000174348	PODN	1	53062052	53085502	+	protein_coding
ENSG00000232993	RP11-334A14.5	1	53069938	53085502	-	antisense
ENSG00000227644	HIGD1AP11	1	53073110	53073389	-	processed_pseudogene
ENSG00000162383	SLC1A7	1	53087179	53142632	-	protein_coding
ENSG00000235563	RP11-334A14.8	1	53114576	53118609	+	antisense
ENSG00000277397	RP5-1024G6.9	1	53180921	53186900	+	unprocessed_pseudogene
ENSG00000157184	CPT2	1	53196429	53214197	+	protein_coding
ENSG00000236723	RP5-1024G6.2	1	53209783	53213775	-	antisense
ENSG00000162384	C1orf123	1	53214099	53220617	-	protein_coding
ENSG00000259818	RP5-1024G6.7	1	53220663	53224253	+	antisense
ENSG00000162385	MAGOH	1	53226892	53238610	-	protein_coding
ENSG00000226754	RP5-1024G6.5	1	53238610	53242783	+	antisense
ENSG00000157193	LRP8	1	53242364	53328070	-	protein_coding
ENSG00000234578	RP4-784A16.1	1	53267935	53268601	+	antisense
ENSG00000228838	RP4-784A16.2	1	53288024	53289706	+	antisense
ENSG00000225030	RP4-784A16.3	1	53291791	53292138	-	sense_intronic
ENSG00000232762	RP4-784A16.4	1	53304536	53307462	+	antisense
ENSG00000225675	RP4-784A16.5	1	53328233	53336509	+	lincRNA
ENSG00000226938	RP11-117D22.1	1	53348488	53349233	-	lincRNA
ENSG00000230138	RP11-117D22.2	1	53366668	53368245	-	lincRNA
ENSG00000236253	SLC25A3P1	1	53413149	53440020	-	transcribed_processed_pseudogene
ENSG00000143006	DMRTB1	1	53459399	53467488	+	protein_coding
ENSG00000174332	GLIS1	1	53506237	53738106	-	protein_coding
ENSG00000239007	RNU7-95P	1	53688749	53688812	-	snRNA
ENSG00000058804	NDC1	1	53765460	53838860	-	protein_coding
ENSG00000201003	SNORA58	1	53771018	53771153	-	snoRNA
ENSG00000229687	RP4-654H19.2	1	53841547	53841832	+	processed_pseudogene
ENSG00000058799	YIPF1	1	53851719	53889834	-	protein_coding
ENSG00000211452	DIO1	1	53891239	53911086	+	protein_coding
ENSG00000081870	HSPB11	1	53916574	53945929	-	protein_coding
ENSG00000116212	LRRC42	1	53946077	53968168	+	protein_coding
ENSG00000219102	HNRNPA3P12	1	53974969	53976031	-	processed_pseudogene
ENSG00000203985	LDLRAD1	1	54007299	54018186	-	protein_coding
ENSG00000116209	TMEM59	1	54026681	54053504	-	protein_coding
ENSG00000280378	RP4-758J24.6	1	54033126	54034880	-	TEC
ENSG00000116205	TCEANC2	1	54053587	54112519	+	protein_coding
ENSG00000264208	MIR4781	1	54054079	54054154	+	miRNA
ENSG00000225183	RP4-758J24.4	1	54089856	54090093	+	processed_pseudogene
ENSG00000279049	AL353898.1	1	54099968	54100224	-	pseudogene
ENSG00000157211	CDCP2	1	54133074	54153770	-	protein_coding
ENSG00000280425	RP11-446E24.3	1	54138373	54142980	+	TEC
ENSG00000256407	RP11-446E24.4	1	54141224	54200073	-	protein_coding
ENSG00000215883	CYB5RL	1	54172336	54200036	-	protein_coding
ENSG00000116221	MRPL37	1	54184041	54225464	+	protein_coding
ENSG00000157216	SSBP3	1	54225432	54413479	-	protein_coding
ENSG00000198711	SSBP3-AS1	1	54236440	54239063	+	antisense
ENSG00000225632	RP5-997D24.3	1	54285405	54287371	+	antisense
ENSG00000232245	RP4-705F19.1	1	54416256	54420860	+	lincRNA
ENSG00000281315	AC099796.2	1	54481504	54481566	-	miRNA
ENSG00000265404	AC099796.1	1	54504668	54504770	+	miRNA
ENSG00000235741	RP5-866L20.1	1	54516412	54517259	-	lincRNA
ENSG00000237173	RP5-866L20.2	1	54524824	54524931	+	processed_pseudogene
ENSG00000227453	HNRNPA1P63	1	54536796	54537758	+	processed_pseudogene
ENSG00000162390	ACOT11	1	54542257	54639192	+	protein_coding
ENSG00000162391	FAM151A	1	54609182	54623556	-	protein_coding
ENSG00000230728	RP11-240D10.4	1	54621477	54628438	-	sense_overlapping
ENSG00000184313	MROH7	1	54641754	54710266	+	protein_coding
ENSG00000271723	MROH7-TTC4	1	54641786	54742308	+	protein_coding
ENSG00000243725	TTC4	1	54715822	54742657	+	protein_coding
ENSG00000162396	PARS2	1	54756898	54764514	-	protein_coding
ENSG00000006555	TTC22	1	54779712	54801267	-	protein_coding
ENSG00000237453	RP11-67L3.2	1	54792885	54794905	+	antisense
ENSG00000162398	LEXM	1	54806063	54842252	+	protein_coding
ENSG00000116133	DHCR24	1	54849633	54887218	-	protein_coding
ENSG00000242396	RP11-67L3.5	1	54886875	54888001	+	antisense
ENSG00000233203	RP11-67L3.4	1	54887563	54888850	+	antisense
ENSG00000143001	TMEM61	1	54980792	54992293	+	protein_coding
ENSG00000233271	RP11-12C17.2	1	54980950	54992274	-	antisense
ENSG00000162399	BSND	1	54998933	55010883	+	protein_coding
ENSG00000169174	PCSK9	1	55039548	55064852	+	protein_coding
ENSG00000162402	USP24	1	55066359	55215113	-	protein_coding
ENSG00000231090	RP11-101C11.1	1	55217861	55234177	+	lincRNA
ENSG00000231095	GYG1P3	1	55222379	55223372	+	processed_pseudogene
ENSG00000265822	MIR4422	1	55225641	55225723	+	miRNA
ENSG00000231900	GOT2P1	1	55367466	55368774	+	processed_pseudogene
ENSG00000232198	RP4-633H17.2	1	55372710	55373316	-	processed_pseudogene
ENSG00000199831	RN7SKP291	1	55376526	55376852	-	misc_RNA
ENSG00000252162	RNU6-830P	1	55398514	55398620	+	snRNA
ENSG00000272051	Y_RNA	1	55484871	55484972	-	misc_RNA
ENSG00000234810	RP11-90C4.1	1	55581037	55868248	+	lincRNA
ENSG00000230250	RP11-90C4.2	1	55915607	55944974	-	lincRNA
ENSG00000227104	PIGQP1	1	55938714	55939280	-	transcribed_unprocessed_pseudogene
ENSG00000233079	RP11-90C4.3	1	55945087	55950119	+	lincRNA
ENSG00000235612	RP1-158P9.1	1	56145721	56155224	+	lincRNA
ENSG00000229871	RPSAP20	1	56207567	56208456	-	processed_pseudogene
ENSG00000260971	RP11-504A18.1	1	56248294	56258571	-	lincRNA
ENSG00000223307	AC119674.1	1	56377333	56377418	-	miRNA
ENSG00000223956	RP4-710M16.2	1	56414963	56415966	+	lincRNA
ENSG00000162407	PLPP3	1	56494747	56645301	-	protein_coding
ENSG00000236776	RPL21P23	1	56538452	56538911	+	processed_pseudogene
ENSG00000224980	RPL23AP85	1	56585612	56586242	-	processed_pseudogene
ENSG00000225475	RP11-377K22.2	1	56619409	56619549	-	processed_pseudogene
ENSG00000162409	PRKAA2	1	56645322	56715335	+	protein_coding
ENSG00000187889	C1orf168	1	56718804	56819696	-	protein_coding
ENSG00000229913	RP11-378I13.1	1	56823679	56826920	-	antisense
ENSG00000157131	C8A	1	56854806	56918221	+	protein_coding
ENSG00000021852	C8B	1	56929210	56966140	-	protein_coding
ENSG00000236341	RP5-1103B4.3	1	56963886	56996757	+	antisense
ENSG00000221591	AL161740.1	1	56966280	56966362	+	miRNA
ENSG00000173406	DAB1	1	56994778	58546734	-	protein_coding
ENSG00000227935	RP6-102O10.1	1	57386576	57387450	+	lincRNA
ENSG00000236888	RPS20P5	1	57605847	57606206	-	processed_pseudogene
ENSG00000238773	AL137855.1	1	57757084	57757176	+	miRNA
ENSG00000226759	DAB1-AS1	1	57860532	57880905	+	antisense
ENSG00000229887	HNRNPA1P6	1	58047889	58049335	-	transcribed_unprocessed_pseudogene
ENSG00000223416	RPS26P15	1	58056133	58056480	-	processed_pseudogene
ENSG00000235038	RP11-393I23.4	1	58060139	58080274	+	lincRNA
ENSG00000230546	RP11-393I23.3	1	58084419	58084559	+	unprocessed_pseudogene
ENSG00000233216	RP11-414C16.1	1	58228682	58229003	-	processed_pseudogene
ENSG00000162600	OMA1	1	58415384	58546802	-	protein_coding
ENSG00000270209	RP4-592A1.4	1	58552913	58553333	-	processed_pseudogene
ENSG00000264128	RN7SL713P	1	58565631	58565932	-	misc_RNA
ENSG00000184292	TACSTD2	1	58575423	58577773	-	protein_coding
ENSG00000185839	RP4-592A1.2	1	58630841	58631530	-	processed_pseudogene
ENSG00000162601	MYSM1	1	58654739	58700092	-	protein_coding
ENSG00000264081	AL136985.1	1	58764849	58764935	-	miRNA
ENSG00000177606	JUN	1	58780788	58784327	-	protein_coding
ENSG00000234807	LINC01135	1	58785160	58899594	+	lincRNA
ENSG00000272226	RP11-63G10.3	1	58812808	58813342	-	lincRNA
ENSG00000231740	RP11-63G10.2	1	58838448	58851254	-	lincRNA
ENSG00000232453	RP4-794H19.1	1	58882868	58903747	-	lincRNA
ENSG00000237352	LINC01358	1	58933643	59240555	+	lincRNA
